id;data_inversa;dia_semana;horario;uf;br;km;municipio;causa_acidente;tipo_acidente;classificacao_acidente;fase_dia
324320;02/01/2008;Quarta;12:15:00;RJ;101;324.0;NITEROI;Outras;Colisao traseira;Sem Vitimas;Pleno dia
324323;02/01/2008;Quarta;09:20:00;RJ;101;318.0;SAO GONCALO;Outras;Colisao traseira;Sem Vitimas;Pleno dia
324386;02/01/2008;Quarta;12:40:00;RJ;101;321.0;NITEROI;Outras;Colisao traseira;Sem Vitimas;Pleno dia
324451;02/01/2008;Quarta;13:00:00;RJ;101;320.0;NITEROI;Outras;Colisao traseira;Sem Vitimas;Pleno dia
324576;02/01/2008;Quarta;15:15:00;RJ;101;330.0;RIO DE JANEIRO;Outras;Colisao traseira;Sem Vitimas;Pleno dia
324634;01/01/2008;Terca;19:04:00;RJ;101;329.5;RIO DE JANEIRO;Falta de atencao;Colisao traseira;Sem Vitimas;Anoitecer
324781;03/01/2008;Quinta;12:00:00;RJ;101;319.0;SAO GONCALO;Falta de atencao;Colisao traseira;Sem Vitimas;Pleno dia
324888;03/01/2008;Quinta;13:50:00;RJ;101;321.8;NITEROI;Falta de atencao;Colisao traseira;Sem Vitimas;Pleno dia
324908;03/01/2008;Quinta;10:30:00;RJ;101;322.0;NITEROI;Outras;Colisao lateral;Sem Vitimas;Pleno dia
324975;03/01/2008;Quinta;21:10:00;RJ;101;333.7;RIO DE JANEIRO;Outras;Colisao com objeto fixo;Com Vitimas Feridas;Plena noite
325547;05/01/2008;Sabado;10:10:00;RJ;101;322.0;NITEROI;Falta de atencao;Colisao traseira;Sem Vitimas;Pleno dia
325668;05/01/2008;Sabado;15:15:00;RJ;101;302.0;SAO GONCALO;Falta de atencao;Capotamento;Sem Vitimas;Pleno dia
326338;03/01/2008;Quinta;21:15:00;RJ;101;325.5;NITEROI;Outras;Colisao com objeto fixo;Sem Vitimas;Plena noite
326346;02/01/2008;Quarta;12:00:00;RJ;101;321.0;NITEROI;Outras;Colisao traseira;Sem Vitimas;Pleno dia
326476;04/01/2008;Sexta;17:00:00;RJ;101;322.0;NITEROI;Falta de atencao;Colisao traseira;Sem Vitimas;Pleno dia
326849;04/01/2008;Sexta;22:30:00;RJ;101;322.0;NITEROI;Outras;Colisao lateral;Sem Vitimas;Plena noite
326868;07/01/2008;Segunda;07:50:00;RJ;101;322.0;NITEROI;Outras;Colisao traseira;Sem Vitimas;Pleno dia
327163;05/01/2008;Sabado;12:00:00;RJ;101;311.0;SAO GONCALO;Outras;Colisao lateral;Sem Vitimas;Amanhecer
327194;09/01/2008;Quarta;10:30:00;RJ;101;324.0;NITEROI;Nao guardar distancia de seguranca;Colisao traseira;Sem Vitimas;Pleno dia
327216;09/01/2008;Quarta;11:20:00;RJ;101;327.0;NITEROI;Nao guardar distancia de seguranca;Colisao traseira;Sem Vitimas;Pleno dia
327364;01/01/2008;Terca;17:00:00;RJ;101;304.0;SAO GONCALO;Nao guardar distancia de seguranca;Colisao traseira;Sem Vitimas;Pleno dia
327696;10/01/2008;Quinta;16:00:00;RJ;101;327.0;NITEROI;Outras;Queda de motocicleta / bicicleta / veiculo;Com Vitimas Feridas;Pleno dia
327718;10/01/2008;Quinta;17:10:00;RJ;101;323.0;NITEROI;Outras;Colisao traseira;Sem Vitimas;Pleno dia
327734;10/01/2008;Quinta;19:00:00;RJ;101;322.0;NITEROI;Outras;Colisao traseira;Sem Vitimas;Pleno dia
327787;10/01/2008;Quinta;16:40:00;RJ;101;334.0;RIO DE JANEIRO;Outras;Colisao lateral;Sem Vitimas;Pleno dia
328223;11/01/2008;Sexta;22:30:00;RJ;101;334.0;RIO DE JANEIRO;Falta de atencao;Colisao traseira;Sem Vitimas;Plena noite
328358;11/01/2008;Sexta;10:50:00;RJ;101;319.0;NITEROI;Outras;Saida de Pista;Com Vitimas Feridas;Pleno dia
328359;08/01/2008;Terca;06:55:00;RJ;101;322.0;NITEROI;Outras;Colisao lateral;Sem Vitimas;Pleno dia
328459;12/01/2008;Sabado;12:10:00;RJ;101;329.0;NITEROI;Outras;Colisao traseira;Sem Vitimas;Pleno dia
328568;12/01/2008;Sabado;20:30:00;RJ;101;325.0;NITEROI;Outras;Queda de motocicleta / bicicleta / veiculo;Sem Vitimas;Plena noite
328744;06/01/2008;Domingo;02:40:00;RJ;101;334.0;RIO DE JANEIRO;Velocidade incompativel;Colisao com objeto fixo;Sem Vitimas;Plena noite
328747;09/01/2008;Quarta;19:00:00;RJ;101;320.0;NITEROI;Nao guardar distancia de seguranca;Colisao traseira;Sem Vitimas;Anoitecer
328783;06/01/2008;Domingo;03:56:00;RJ;101;329.5;RIO DE JANEIRO;Falta de atencao;Colisao lateral;Sem Vitimas;Plena noite
328811;09/01/2008;Quarta;11:30:00;RJ;101;330.0;RIO DE JANEIRO;Nao guardar distancia de seguranca;Colisao traseira;Com Vitimas Feridas;Pleno dia
328907;10/01/2008;Quinta;18:20:00;RJ;101;334.0;RIO DE JANEIRO;Outras;Colisao lateral;Sem Vitimas;Plena noite
329147;14/01/2008;Segunda;09:05:00;RJ;101;330.0;NITEROI;Falta de atencao;Colisao traseira;Sem Vitimas;Pleno dia
329330;14/01/2008;Segunda;18:20:00;RJ;101;333.0;RIO DE JANEIRO;Outras;Colisao traseira;Sem Vitimas;Anoitecer
329516;12/01/2008;Sabado;00:20:00;RJ;101;322.0;NITEROI;Outras;Colisao com objeto fixo;Sem Vitimas;Plena noite
329889;15/01/2008;Terca;18:20:00;RJ;101;308.0;NITEROI;Nao guardar distancia de seguranca;Colisao traseira;Sem Vitimas;Plena noite
330031;12/01/2008;Sabado;15:50:00;RJ;101;323.0;NITEROI;Outras;Colisao traseira;Sem Vitimas;Pleno dia
330175;16/01/2008;Quarta;16:40:00;RJ;101;322.0;NITEROI;Outras;Colisao traseira;Sem Vitimas;Pleno dia
330377;09/01/2008;Quarta;09:30:00;RJ;101;328.0;RIO DE JANEIRO;Falta de atencao;Colisao traseira;Sem Vitimas;Pleno dia
330521;13/01/2008;Domingo;10:15:00;RJ;101;321.5;NITEROI;Falta de atencao;Queda de motocicleta / bicicleta / veiculo;Com Vitimas Feridas;Pleno dia
330542;13/01/2008;Domingo;12:10:00;RJ;101;322.0;NITEROI;Outras;Colisao traseira;Sem Vitimas;Pleno dia
330565;17/01/2008;Quinta;10:45:00;RJ;101;323.0;NITEROI;Defeito mecanico em veiculo;Colisao traseira;Sem Vitimas;Pleno dia
330610;17/01/2008;Quinta;11:00:00;RJ;101;323.0;NITEROI;Nao guardar distancia de seguranca;Colisao traseira;Sem Vitimas;Pleno dia
330816;14/01/2008;Segunda;07:40:00;RJ;101;329.0;RIO DE JANEIRO;Outras;Colisao traseira;Com Vitimas Feridas;Pleno dia
330922;14/01/2008;Segunda;07:40:00;RJ;101;316.0;SAO GONCALO;Outras;Colisao traseira;Sem Vitimas;Pleno dia
331004;18/01/2008;Sexta;17:40:00;RJ;101;327.0;NITEROI;Outras;Colisao lateral;Sem Vitimas;Pleno dia
331387;19/01/2008;Sabado;11:15:00;RJ;101;322.0;NITEROI;Outras;Colisao traseira;Sem Vitimas;Pleno dia
331461;19/01/2008;Sabado;11:25:00;RJ;101;323.0;NITEROI;Outras;Colisao traseira;Sem Vitimas;Pleno dia
331472;19/01/2008;Sabado;15:55:00;RJ;101;331.0;RIO DE JANEIRO;Outras;Colisao traseira;Sem Vitimas;Pleno dia
331531;11/01/2008;Sexta;16:35:00;RJ;101;304.5;SAO GONCALO;Outras;Colisao traseira;Com Vitimas Feridas;Plena noite
331544;19/01/2008;Sabado;22:30:00;RJ;101;323.0;NITEROI;Falta de atencao;Colisao traseira;Sem Vitimas;Plena noite
331583;20/01/2008;Domingo;00:30:00;RJ;101;330.0;RIO DE JANEIRO;Falta de atencao;Colisao traseira;Sem Vitimas;Plena noite
331684;12/01/2008;Sabado;12:00:00;RJ;101;323.0;NITEROI;Outras;Colisao traseira;Sem Vitimas;Pleno dia
331778;16/01/2008;Quarta;17:00:00;RJ;101;323.0;NITEROI;Outras;Colisao traseira;Com Vitimas Feridas;Pleno dia
331898;16/01/2008;Quarta;09:00:00;RJ;101;323.0;NITEROI;Outras;Colisao lateral;Sem Vitimas;Pleno dia
332056;21/01/2008;Segunda;06:10:00;RJ;101;327.0;RIO DE JANEIRO;Nao guardar distancia de seguranca;Colisao traseira;Sem Vitimas;Pleno dia
332108;21/01/2008;Segunda;09:12:00;RJ;101;322.0;NITEROI;Outras;Colisao lateral;Sem Vitimas;Pleno dia
332123;21/01/2008;Segunda;09:00:00;RJ;101;322.0;NITEROI;Falta de atencao;Colisao traseira;Sem Vitimas;Pleno dia
332132;21/01/2008;Segunda;10:00:00;RJ;101;334.0;RIO DE JANEIRO;Outras;Colisao traseira;Sem Vitimas;Pleno dia
332251;21/01/2008;Segunda;14:20:00;RJ;101;330.0;RIO DE JANEIRO;Falta de atencao;Colisao traseira;Sem Vitimas;Pleno dia
332321;15/01/2008;Terca;00:05:00;RJ;101;318.0;SAO GONCALO;Outras;Capotamento;Sem Vitimas;Plena noite
332341;19/01/2008;Sabado;14:20:00;RJ;101;323.0;NITEROI;Outras;Colisao traseira;Com Vitimas Feridas;Pleno dia
332384;21/01/2008;Segunda;17:40:00;RJ;101;326.0;NITEROI;Outras;Colisao traseira;Sem Vitimas;Plena noite
332427;21/01/2008;Segunda;20:30:00;RJ;101;334.0;RIO DE JANEIRO;Defeito mecanico em veiculo;Colisao traseira;Sem Vitimas;Plena noite
332443;21/01/2008;Segunda;21:00:00;RJ;101;323.0;NITEROI;Outras;Colisao traseira;Sem Vitimas;Pleno dia
332513;19/01/2008;Sabado;05:30:00;RJ;101;315.0;SAO GONCALO;Outras;Queda de motocicleta / bicicleta / veiculo;Com Vitimas Feridas;Plena noite
332606;22/01/2008;Terca;07:30:00;RJ;101;322.0;NITEROI;Outras;Colisao lateral;Sem Vitimas;Pleno dia
332651;20/01/2008;Domingo;14:30:00;RJ;101;326.0;NITEROI;Outras;Colisao traseira;Com Vitimas Feridas;Pleno dia
332722;22/01/2008;Terca;15:30:00;RJ;101;326.0;NITEROI;Outras;Colisao traseira;Sem Vitimas;Pleno dia
332755;22/01/2008;Terca;16:00:00;RJ;101;331.0;RIO DE JANEIRO;Outras;Colisao traseira;Sem Vitimas;Pleno dia
332770;18/01/2008;Sexta;22:10:00;RJ;101;334.0;RIO DE JANEIRO;Outras;Colisao traseira;Sem Vitimas;Plena noite
332786;18/01/2008;Sexta;23:00:00;RJ;101;322.0;NITEROI;Outras;Colisao lateral;Sem Vitimas;Plena noite
332843;22/01/2008;Terca;23:00:00;RJ;101;322.0;NITEROI;Outras;Colisao lateral;Sem Vitimas;Plena noite
332976;11/01/2008;Sexta;14:10:00;RJ;101;323.0;NITEROI;Outras;Colisao traseira;Sem Vitimas;Pleno dia
333256;21/01/2008;Segunda;02:05:00;RJ;101;322.0;NITEROI;Outras;Colisao com objeto fixo;Sem Vitimas;Plena noite
333363;20/01/2008;Domingo;23:00:00;RJ;101;329.0;NITEROI;Outras;Colisao lateral;Sem Vitimas;Plena noite
333481;23/01/2008;Quarta;18:00:00;RJ;101;302.0;SAO GONCALO;Falta de atencao;Capotamento;Com Vitimas Feridas;Pleno dia
333607;20/01/2008;Domingo;20:00:00;RJ;101;319.0;SAO GONCALO;Outras;Capotamento;Com Vitimas Feridas;Plena noite
333810;21/01/2008;Segunda;22:30:00;RJ;101;323.0;NITEROI;Defeito mecanico em veiculo;Colisao traseira;Com Vitimas Feridas;Plena noite
333978;22/01/2008;Terca;12:40:00;RJ;101;321.0;NITEROI;Outras;Colisao lateral;Sem Vitimas;Pleno dia
334028;19/01/2008;Sabado;19:40:00;RJ;101;323.0;NITEROI;Outras;Colisao traseira;Sem Vitimas;Plena noite
334262;26/01/2008;Sabado;09:30:00;RJ;101;323.0;NITEROI;Outras;Colisao traseira;Sem Vitimas;Pleno dia
334271;26/01/2008;Sabado;09:30:00;RJ;101;323.0;NITEROI;Outras;Colisao traseira;Sem Vitimas;Pleno dia
334306;18/01/2008;Sexta;16:30:00;RJ;101;329.0;RIO DE JANEIRO;Outras;Colisao traseira;Sem Vitimas;Pleno dia
334417;26/01/2008;Sabado;06:40:00;RJ;101;322.0;NITEROI;Desobediencia a sinalizacao;Colisao lateral;Com Vitimas Feridas;Pleno dia
334493;26/01/2008;Sabado;22:30:00;RJ;101;333.0;RIO DE JANEIRO;Nao guardar distancia de seguranca;Colisao com objeto fixo;Sem Vitimas;Plena noite
334766;19/01/2008;Sabado;16:00:00;RJ;101;306.0;SAO GONCALO;Outras;Colisao lateral;Sem Vitimas;Pleno dia
334779;27/01/2008;Domingo;18:15:00;RJ;101;326.0;NITEROI;Falta de atencao;Colisao traseira;Sem Vitimas;Anoitecer
334807;20/01/2008;Domingo;04:20:00;RJ;101;307.0;SAO GONCALO;Outras;Colisao com objeto fixo;Com Vitimas Feridas;Plena noite
334816;27/01/2008;Domingo;18:20:00;RJ;101;327.0;NITEROI;Falta de atencao;Colisao traseira;Sem Vitimas;Anoitecer
334962;28/01/2008;Segunda;08:00:00;RJ;101;322.0;NITEROI;Outras;Colisao traseira;Sem Vitimas;Pleno dia
335077;25/01/2008;Sexta;03:15:00;RJ;101;332.0;RIO DE JANEIRO;Outras;Colisao com objeto fixo;Com Vitimas Feridas;Plena noite
335153;22/01/2008;Terca;15:00:00;RJ;101;316.0;SAO GONCALO;Outras;Colisao traseira;Sem Vitimas;Pleno dia
335416;29/01/2008;Terca;06:40:00;RJ;101;322.0;NITEROI;Defeito mecanico em veiculo;Colisao traseira;Sem Vitimas;Pleno dia
335635;26/01/2008;Sabado;03:30:00;RJ;101;333.0;NITEROI;Outras;Colisao traseira;Sem Vitimas;Plena noite
335760;29/01/2008;Terca;15:30:00;RJ;101;322.0;NITEROI;Outras;Colisao lateral;Sem Vitimas;Pleno dia
335986;30/01/2008;Quarta;15:30:00;RJ;101;330.0;RIO DE JANEIRO;Outras;Colisao traseira;Sem Vitimas;Pleno dia
336132;30/01/2008;Quarta;20:05:00;RJ;101;322.0;NITEROI;Outras;Colisao lateral;Sem Vitimas;Plena noite
336150;24/01/2008;Quinta;17:20:00;RJ;101;321.0;NITEROI;Outras;Colisao traseira;Sem Vitimas;Pleno dia
336323;31/01/2008;Quinta;08:00:00;RJ;101;316.7;SAO GONCALO;Falta de atencao;Colisao traseira;Sem Vitimas;Pleno dia
336330;28/01/2008;Segunda;18:20:00;RJ;101;334.0;RIO DE JANEIRO;Outras;Colisao lateral;Sem Vitimas;Anoitecer
336400;30/01/2008;Quarta;18:00:00;RJ;101;321.0;NITEROI;Outras;Colisao traseira;Sem Vitimas;Anoitecer
336551;27/01/2008;Domingo;06:15:00;RJ;101;329.0;RIO DE JANEIRO;Outras;Colisao lateral;Sem Vitimas;Amanhecer
336593;31/01/2008;Quinta;13:10:00;RJ;101;327.0;NITEROI;Falta de atencao;Colisao traseira;Sem Vitimas;Pleno dia
336595;30/01/2008;Quarta;23:45:00;RJ;101;321.0;NITEROI;Falta de atencao;Colisao lateral;Sem Vitimas;Plena noite
336604;31/01/2008;Quinta;12:20:00;RJ;101;308.0;SAO GONCALO;Falta de atencao;Colisao traseira;Sem Vitimas;Pleno dia
336608;31/01/2008;Quinta;14:00:00;RJ;101;323.0;NITEROI;Falta de atencao;Colisao traseira;Sem Vitimas;Pleno dia
336626;31/01/2008;Quinta;17:45:00;RJ;101;322.0;NITEROI;Falta de atencao;Colisao lateral;Sem Vitimas;Pleno dia
336848;01/02/2008;Sexta;14:45:00;RJ;101;323.0;NITEROI;Falta de atencao;Colisao traseira;Sem Vitimas;Pleno dia
336866;01/02/2008;Sexta;16:15:00;RJ;101;323.0;NITEROI;Outras;Colisao traseira;Sem Vitimas;Pleno dia
336903;27/01/2008;Domingo;09:40:00;RJ;101;321.0;NITEROI;Outras;Colisao traseira;Sem Vitimas;Pleno dia
336998;01/02/2008;Sexta;23:30:00;RJ;101;322.0;NITEROI;Outras;Colisao traseira;Sem Vitimas;Plena noite
