id;data_inversa;dia_semana;horario;uf;br;km;municipio;causa_acidente;tipo_acidente;classificacao_acidente;fase_dia
507265;2023-02-26;domingo;05:30:00;RJ;101;311.0;SAO GONCALO;Ausencia de reacao do condutor;Colisao traseira;Com Vitimas Feridas;Amanhecer
507443;2023-02-27;segunda-feira;07:20:00;RJ;101;316.5;SAO GONCALO;Condutor deixou de manter distancia do veiculo da frente;Colisao traseira;Com Vitimas Feridas;Pleno dia
507620;2023-02-28;terca-feira;08:00:00;RJ;101;319.0;SAO GONCALO;Manobra de mudanca de faixa;Colisao lateral mesmo sentido;Com Vitimas Feridas;Pleno dia
507645;2023-02-28;terca-feira;09:30:00;RJ;101;311.0;SAO GONCALO;Avarias e/ou desgaste excessivo no pneu;Queda de ocupante de veiculo;Com Vitimas Feridas;Pleno dia
507694;2023-02-28;terca-feira;16:00:00;RJ;101;321.0;NITEROI;Pedestre cruzava a pista fora da faixa;Atropelamento de Pedestre;Com Vitimas Feridas;Pleno dia
507859;2023-03-01;quarta-feira;14:00:00;RJ;101;307.0;SAO GONCALO;Frear bruscamente;Colisao traseira;Com Vitimas Feridas;Pleno dia
507996;2023-03-02;quinta-feira;06:40:00;RJ;101;317.0;SAO GONCALO;Reacao tardia ou ineficiente do condutor;Colisao traseira;Com Vitimas Feridas;Pleno dia
508209;2023-03-03;sexta-feira;10:20:00;RJ;101;318.0;SAO GONCALO;Acumulo de areia ou detritos sobre o pavimento;Queda de ocupante de veiculo;Com Vitimas Feridas;Pleno dia
508459;2023-03-03;sexta-feira;21:20:00;RJ;101;322.0;NITEROI;Condutor deixou de manter distancia do veiculo da frente;Colisao traseira;Com Vitimas Feridas;Plena Noite
508466;2023-03-04;sabado;17:00:00;RJ;101;322.0;NITEROI;Ausencia de reacao do condutor;Colisao traseira;Sem Vitimas;Pleno dia
508743;2023-03-05;domingo;19:00:00;RJ;101;317.0;SAO GONCALO;Demais falhas mecanicas ou eletricas;Incendio;Sem Vitimas;Plena Noite
508885;2023-03-06;segunda-feira;16:00:00;RJ;101;328.0;RIO DE JANEIRO;Reacao tardia ou ineficiente do condutor;Queda de ocupante de veiculo;Com Vitimas Feridas;Pleno dia
508910;2023-03-06;segunda-feira;07:25:00;RJ;101;316.0;SAO GONCALO;Ausencia de reacao do condutor;Colisao lateral mesmo sentido;Com Vitimas Feridas;Pleno dia
509084;2023-03-07;terca-feira;07:35:00;RJ;101;324.0;NITEROI;Reacao tardia ou ineficiente do condutor;Engavetamento;Com Vitimas Feridas;Pleno dia
509253;2023-03-08;quarta-feira;15:40:00;RJ;101;321.0;NITEROI;Velocidade Incompativel;Queda de ocupante de veiculo;Com Vitimas Feridas;Pleno dia
509322;2023-03-08;quarta-feira;22:00:00;RJ;101;306.0;SAO GONCALO;Ingestao de alcool pelo condutor;Capotamento;Com Vitimas Feridas;Plena Noite
509650;2023-03-02;quinta-feira;07:10:00;RJ;101;317.0;SAO GONCALO;Frear bruscamente;Colisao traseira;Com Vitimas Feridas;Pleno dia
509679;2023-03-10;sexta-feira;05:50:00;RJ;101;318.0;SAO GONCALO;Reacao tardia ou ineficiente do condutor;Colisao traseira;Com Vitimas Feridas;Pleno dia
509909;2023-03-11;sabado;18:40:00;RJ;101;307.0;SAO GONCALO;Demais falhas mecanicas ou eletricas;Incendio;Sem Vitimas;Plena Noite
510285;2023-03-13;segunda-feira;07:37:00;RJ;101;316.0;RIO DE JANEIRO;Condutor deixou de manter distancia do veiculo da frente;Colisao transversal;Com Vitimas Feridas;Pleno dia
510337;2023-03-13;segunda-feira;08:03:00;RJ;101;320.0;NITEROI;Trafegar com motocicleta (ou similar) entre as faixas;Colisao traseira;Com Vitimas Feridas;Pleno dia
510410;2023-03-14;terca-feira;04:00:00;RJ;101;314.0;SAO GONCALO;Pedestre andava na pista;Atropelamento de Pedestre;Com Vitimas Fatais;Plena Noite
510479;2023-03-14;terca-feira;10:30:00;RJ;101;333.0;RIO DE JANEIRO;Frear bruscamente;Queda de ocupante de veiculo;Com Vitimas Feridas;Pleno dia
510612;2023-03-15;quarta-feira;06:20:00;RJ;101;310.0;SAO GONCALO;Condutor deixou de manter distancia do veiculo da frente;Colisao lateral mesmo sentido;Com Vitimas Feridas;Pleno dia
510632;2023-03-15;quarta-feira;08:00:00;RJ;101;318.0;SAO GONCALO;Acessar a via sem observar a presenca dos outros veiculos;Colisao lateral mesmo sentido;Com Vitimas Feridas;Pleno dia
510707;2023-03-15;quarta-feira;14:16:00;RJ;101;326.0;NITEROI;Condutor deixou de manter distancia do veiculo da frente;Colisao traseira;Com Vitimas Feridas;Pleno dia
511623;2023-03-19;domingo;11:40:00;RJ;101;322.0;NITEROI;Manobra de mudanca de faixa;Colisao traseira;Com Vitimas Feridas;Pleno dia
511701;2023-03-20;segunda-feira;07:30:00;RJ;101;313.0;SAO GONCALO;Reacao tardia ou ineficiente do condutor;Colisao lateral mesmo sentido;Com Vitimas Feridas;Pleno dia
511754;2023-03-20;segunda-feira;07:45:00;RJ;101;334.0;RIO DE JANEIRO;Ausencia de reacao do condutor;Colisao traseira;Com Vitimas Feridas;Pleno dia
511927;2023-03-21;terca-feira;09:40:00;RJ;101;334.0;RIO DE JANEIRO;Ausencia de reacao do condutor;Colisao lateral mesmo sentido;Sem Vitimas;Pleno dia
512165;2023-03-22;quarta-feira;13:45:00;RJ;101;302.0;SAO GONCALO;Reacao tardia ou ineficiente do condutor;Engavetamento;Sem Vitimas;Pleno dia
512182;2023-03-22;quarta-feira;13:48:00;RJ;101;303.0;SAO GONCALO;Reacao tardia ou ineficiente do condutor;Queda de ocupante de veiculo;Com Vitimas Feridas;Pleno dia
512330;2023-03-23;quinta-feira;09:20:00;RJ;101;326.0;NITEROI;Trafegar com motocicleta (ou similar) entre as faixas;Colisao traseira;Com Vitimas Feridas;Pleno dia
512504;2023-03-24;sexta-feira;06:40:00;RJ;101;322.0;NITEROI;Pedestre cruzava a pista fora da faixa;Atropelamento de Pedestre;Com Vitimas Feridas;Pleno dia
512575;2023-03-24;sexta-feira;07:00:00;RJ;101;309.0;SAO GONCALO;Trafegar com motocicleta (ou similar) entre as faixas;Colisao lateral mesmo sentido;Com Vitimas Feridas;Pleno dia
513087;2023-03-26;domingo;21:40:00;RJ;101;333.0;RIO DE JANEIRO;Acessar a via sem observar a presenca dos outros veiculos;Queda de ocupante de veiculo;Com Vitimas Feridas;Plena Noite
513358;2023-03-09;quinta-feira;15:35:00;RJ;101;323.0;NITEROI;Condutor deixou de manter distancia do veiculo da frente;Engavetamento;Com Vitimas Feridas;Pleno dia
513776;2023-03-30;quinta-feira;17:30:00;RJ;101;321.0;NITEROI;Trafegar com motocicleta (ou similar) entre as faixas;Colisao lateral mesmo sentido;Com Vitimas Feridas;Pleno dia
514017;2023-03-31;sexta-feira;20:48:00;RJ;101;308.0;SAO GONCALO;Reacao tardia ou ineficiente do condutor;Colisao com objeto;Com Vitimas Feridas;Plena Noite
514126;2023-04-01;sabado;10:30:00;RJ;101;322.0;NITEROI;Pedestre cruzava a pista fora da faixa;Atropelamento de Pedestre;Com Vitimas Feridas;Pleno dia
514597;2023-04-03;segunda-feira;16:00:00;RJ;101;324.0;NITEROI;Condutor deixou de manter distancia do veiculo da frente;Colisao traseira;Com Vitimas Feridas;Pleno dia
514647;2023-04-03;segunda-feira;18:00:00;RJ;101;312.0;SAO GONCALO;Pedestre cruzava a pista fora da faixa;Atropelamento de Pedestre;Com Vitimas Feridas;Plena Noite
514843;2023-03-31;sexta-feira;17:40:00;RJ;101;332.0;RIO DE JANEIRO;Condutor deixou de manter distancia do veiculo da frente;Colisao lateral mesmo sentido;Com Vitimas Feridas;Anoitecer
515197;2023-04-06;quinta-feira;15:20:00;RJ;101;330.0;RIO DE JANEIRO;Condutor deixou de manter distancia do veiculo da frente;Colisao transversal;Com Vitimas Feridas;Pleno dia
515218;2023-04-06;quinta-feira;17:15:00;RJ;101;309.0;SAO GONCALO;Ausencia de reacao do condutor;Colisao traseira;Com Vitimas Feridas;Pleno dia
515237;2023-04-06;quinta-feira;19:10:00;RJ;101;311.0;SAO GONCALO;Ausencia de reacao do condutor;Colisao transversal;Com Vitimas Feridas;Plena Noite
515487;2023-04-07;sexta-feira;20:20:00;RJ;101;309.0;SAO GONCALO;Animais na Pista;Atropelamento de Animal;Sem Vitimas;Plena Noite
