id;data_inversa;dia_semana;horario;uf;br;km;municipio;causa_acidente;tipo_acidente;classificacao_acidente;fase_dia
406181;2022-01-05;quarta-feira;23:30:00;RJ;101;326.0;RIO DE JANEIRO;Condutor Dormindo;Colisao traseira;Com Vitimas Feridas;Plena Noite
411157;2022-01-26;quarta-feira;08:40:00;RJ;101;328.0;RIO DE JANEIRO;Demais falhas mecanicas ou eletricas;Colisao traseira;Sem Vitimas;Pleno dia
417816;2022-02-28;segunda-feira;11:10:00;RJ;101;322.0;NITEROI;Ausencia de reacao do condutor;Colisao traseira;Com Vitimas Feridas;Pleno dia
419763;2022-03-10;quinta-feira;19:25:00;RJ;101;334.0;RIO DE JANEIRO;Reacao tardia ou ineficiente do condutor;Colisao traseira;Com Vitimas Feridas;Plena Noite
426997;2022-04-08;sexta-feira;07:06:00;RJ;101;322.0;NITEROI;Conversao proibida;Tombamento;Com Vitimas Feridas;Pleno dia
444794;2022-04-19;terca-feira;16:35:00;RJ;101;326.0;NITEROI;Reacao tardia ou ineficiente do condutor;Colisao traseira;Com Vitimas Feridas;Anoitecer
446466;2022-04-28;quinta-feira;08:20:00;RJ;101;328.0;RIO DE JANEIRO;Condutor deixou de manter distancia do veiculo da frente;Colisao traseira;Com Vitimas Feridas;Pleno dia
447233;2022-05-02;segunda-feira;02:10:00;RJ;101;325.0;NITEROI;Demais falhas mecanicas ou eletricas;Colisao traseira;Com Vitimas Feridas;Plena Noite
449191;2022-02-19;sabado;11:00:00;RJ;101;327.0;RIO DE JANEIRO;Objeto estatico sobre o leito carrocavel;Colisao traseira;Com Vitimas Feridas;Pleno dia
451924;2022-05-25;quarta-feira;11:30:00;RJ;101;318.0;SAO GONCALO;Condutor deixou de manter distancia do veiculo da frente;Colisao traseira;Com Vitimas Feridas;Pleno dia
452745;2022-05-29;domingo;15:45:00;RJ;101;333.0;RIO DE JANEIRO;Condutor deixou de manter distancia do veiculo da frente;Colisao traseira;Com Vitimas Feridas;Anoitecer
453858;2022-06-04;sabado;06:40:00;RJ;101;333.0;RIO DE JANEIRO;Manobra de mudanca de faixa;Colisao traseira;Sem Vitimas;Amanhecer
455014;2022-06-10;sexta-feira;14:05:00;RJ;101;327.0;RIO DE JANEIRO;Demais falhas mecanicas ou eletricas;Incendio;Sem Vitimas;Pleno dia
455605;2022-05-24;terca-feira;15:43:00;RJ;101;311.0;SAO GONCALO;Frear bruscamente;Colisao com objeto;Com Vitimas Feridas;Pleno dia
456323;2022-06-17;sexta-feira;07:30:00;RJ;101;318.0;SAO GONCALO;Demais falhas mecanicas ou eletricas;Incendio;Sem Vitimas;Pleno dia
458262;2022-06-27;segunda-feira;06:10:00;RJ;101;333.0;RIO DE JANEIRO;Condutor deixou de manter distancia do veiculo da frente;Colisao lateral mesmo sentido;Com Vitimas Feridas;Amanhecer
458795;2022-06-30;quinta-feira;11:30:00;RJ;101;332.0;RIO DE JANEIRO;Demais falhas mecanicas ou eletricas;Colisao traseira;Com Vitimas Feridas;Pleno dia
462943;2022-07-21;quinta-feira;07:10:00;RJ;101;303.0;SAO GONCALO;Manobra de mudanca de faixa;Colisao lateral mesmo sentido;Com Vitimas Feridas;Pleno dia
463957;2022-07-25;segunda-feira;11:40:00;RJ;101;317.0;SAO GONCALO;Manobra de mudanca de faixa;Colisao lateral mesmo sentido;Com Vitimas Feridas;Pleno dia
