id;data_inversa;dia_semana;horario;uf;br;km;municipio;causa_acidente;tipo_acidente;classificacao_acidente;fase_dia
1229121;2013-01-01;Terca;16:30:00;RJ;101;307.0;SAO GONCALO;Outras;Colisao traseira;Sem Vitimas;Pleno dia
1229325;2013-01-02;Quarta;01:20:00;RJ;101;330.0;RIO DE JANEIRO;Defeito mecanico em veiculo;Colisao traseira;Sem Vitimas;Plena noite
1229378;2013-01-02;Quarta;07:00:00;RJ;101;317.0;SAO GONCALO;Outras;Colisao traseira;Sem Vitimas;Pleno dia
1229454;2013-01-02;Quarta;08:00:00;RJ;101;313.0;SAO GONCALO;Outras;Colisao traseira;Sem Vitimas;Pleno dia
1229621;2013-01-02;Quarta;08:38:00;RJ;101;316.0;SAO GONCALO;Outras;Colisao traseira;Sem Vitimas;Pleno dia
1229630;2013-01-02;Quarta;07:18:00;RJ;101;319.0;SAO GONCALO;Falta de atencao;Colisao lateral;Sem Vitimas;Pleno dia
1229675;2013-01-02;Quarta;12:20:00;RJ;101;310.0;SAO GONCALO;Falta de atencao;Colisao traseira;Sem Vitimas;Pleno dia
1229701;2013-01-02;Quarta;10:50:00;RJ;101;316.0;SAO GONCALO;Outras;Colisao traseira;Sem Vitimas;Pleno dia
1229744;2013-01-02;Quarta;16:10:00;RJ;101;304.0;SAO GONCALO;Outras;Colisao lateral;Sem Vitimas;Pleno dia
1229760;2013-01-02;Quarta;18:00:00;RJ;101;315.0;SAO GONCALO;Outras;Colisao traseira;Sem Vitimas;Pleno dia
1229822;2013-01-02;Quarta;19:15:00;RJ;101;320.0;NITEROI;Outras;Colisao traseira;Sem Vitimas;Anoitecer
1229961;2013-01-03;Quinta;04:00:00;RJ;101;315.0;SAO GONCALO;Dormindo;Saida de Pista;Sem Vitimas;Plena noite
1230000;2013-01-03;Quinta;07:13:00;RJ;101;324.0;NITEROI;Outras;Colisao traseira;Sem Vitimas;Pleno dia
1230043;2013-01-03;Quinta;08:50:00;RJ;101;334.0;RIO DE JANEIRO;Outras;Colisao traseira;Sem Vitimas;Pleno dia
1230062;2013-01-03;Quinta;08:30:00;RJ;101;314.0;SAO GONCALO;Outras;Colisao lateral;Sem Vitimas;Pleno dia
1230133;2013-01-03;Quinta;11:00:00;RJ;101;317.0;SAO GONCALO;Outras;Colisao traseira;Sem Vitimas;Pleno dia
1230146;2013-01-03;Quinta;12:51:00;RJ;101;334.0;RIO DE JANEIRO;Outras;Colisao traseira;Sem Vitimas;Pleno dia
1230157;2013-01-03;Quinta;13:10:00;RJ;101;333.0;RIO DE JANEIRO;Outras;Colisao traseira;Sem Vitimas;Pleno dia
1230183;2013-01-03;Quinta;14:28:00;RJ;101;322.0;NITEROI;Outras;Colisao lateral;Sem Vitimas;Pleno dia
1230229;2013-01-03;Quinta;15:45:00;RJ;101;333.0;RIO DE JANEIRO;Outras;Colisao traseira;Sem Vitimas;Pleno dia
1230386;2013-01-03;Quinta;20:25:00;RJ;101;324.0;NITEROI;Outras;Colisao traseira;Sem Vitimas;Plena noite
1230420;2013-01-03;Quinta;22:17:00;RJ;101;334.0;RIO DE JANEIRO;Outras;Colisao com objeto fixo;Sem Vitimas;Plena noite
1230453;2013-01-03;Quinta;23:40:00;RJ;101;334.0;RIO DE JANEIRO;Falta de atencao;Colisao traseira;Sem Vitimas;Plena noite
1230748;2013-01-04;Sexta;14:45:00;RJ;101;320.0;NITEROI;Outras;Colisao traseira;Sem Vitimas;Pleno dia
1230765;2013-01-04;Sexta;16:00:00;RJ;101;313.0;SAO GONCALO;Outras;Colisao traseira;Sem Vitimas;Pleno dia
1230812;2013-01-04;Sexta;10:30:00;RJ;101;319.0;SAO GONCALO;Outras;Saida de Pista;Com Vitimas Feridas;Pleno dia
1230830;2013-01-04;Sexta;18:55:00;RJ;101;322.0;NITEROI;Outras;Colisao lateral;Sem Vitimas;Pleno dia
1230831;2013-01-04;Sexta;14:25:00;RJ;101;310.0;SAO GONCALO;Outras;Colisao traseira;Sem Vitimas;Pleno dia
1230913;2013-01-04;Sexta;20:50:00;RJ;101;327.0;RIO DE JANEIRO;Outras;Colisao traseira;Sem Vitimas;Plena noite
1231150;2013-01-05;Sabado;10:40:00;RJ;101;322.0;NITEROI;Falta de atencao;Colisao traseira;Sem Vitimas;Pleno dia
1231297;2013-01-05;Sabado;17:00:00;RJ;101;320.0;NITEROI;Outras;Colisao traseira;Sem Vitimas;Pleno dia
1231338;2013-01-05;Sabado;18:12:00;RJ;101;322.2;NITEROI;Falta de atencao;Colisao traseira;Sem Vitimas;Pleno dia
1231347;2013-01-05;Sabado;16:50:00;RJ;101;320.0;NITEROI;Falta de atencao;Colisao traseira;Sem Vitimas;Pleno dia
1231512;2013-01-02;Quarta;17:20:00;RJ;101;322.0;NITEROI;Nao guardar distancia de seguranca;Colisao traseira;Sem Vitimas;Pleno dia
1231522;2013-01-02;Quarta;20:00:00;RJ;101;322.0;NITEROI;Outras;Colisao traseira;Sem Vitimas;Plena noite
1231661;2013-01-06;Domingo;20:40:00;RJ;101;312.0;SAO GONCALO;Falta de atencao;Capotamento;Com Vitimas Feridas;Plena noite
1231797;2013-01-07;Segunda;06:22:00;RJ;101;334.0;RIO DE JANEIRO;Outras;Colisao lateral;Sem Vitimas;Pleno dia
1231801;2013-01-03;Quinta;23:00:00;RJ;101;324.0;NITEROI;Outras;Colisao traseira;Sem Vitimas;Plena noite
1231863;2013-01-07;Segunda;08:50:00;RJ;101;319.0;NITEROI;Outras;Colisao lateral;Sem Vitimas;Pleno dia
