id;data_inversa;dia_semana;horario;uf;br;km;municipio;causa_acidente;tipo_acidente;classificacao_acidente;fase_dia
636545;02/01/2010;Sabado;12:00:00;RJ;101;304.0;SAO GONCALO;Outras;Atropelamento de pessoa;Com Vitimas Feridas;Pleno dia
637339;03/01/2010;Domingo;21:20:00;RJ;101;305.0;SAO GONCALO;Outras;Atropelamento de pessoa;Com Vitimas Feridas;Plena noite
637431;04/01/2010;Segunda;05:00:00;RJ;101;306.0;SAO GONCALO;Outras;Atropelamento de animal;Sem Vitimas;Amanhecer
637435;04/01/2010;Segunda;05:53:00;RJ;101;305.0;SAO GONCALO;Outras;Colisao traseira;Sem Vitimas;Amanhecer
637548;04/01/2010;Segunda;10:50:00;RJ;101;322.0;NITEROI;Desobediencia a sinalizacao;Colisao lateral;Sem Vitimas;Pleno dia
638059;05/01/2010;Terca;05:09:00;RJ;101;331.0;RIO DE JANEIRO;Falta de atencao;Colisao traseira;Sem Vitimas;Plena noite
638069;05/01/2010;Terca;06:00:00;RJ;101;310.0;SAO GONCALO;Outras;Colisao lateral;Sem Vitimas;Amanhecer
638163;05/01/2010;Terca;09:17:00;RJ;101;327.0;NITEROI;Falta de atencao;Colisao traseira;Com Vitimas Feridas;Pleno dia
638327;05/01/2010;Terca;12:50:00;RJ;101;325.0;NITEROI;Falta de atencao;Colisao traseira;Sem Vitimas;Pleno dia
638353;05/01/2010;Terca;16:05:00;RJ;101;322.0;NITEROI;Falta de atencao;Colisao traseira;Sem Vitimas;Pleno dia
638454;05/01/2010;Terca;20:37:00;RJ;101;306.0;SAO GONCALO;Outras;Colisao traseira;Sem Vitimas;Plena noite
638466;05/01/2010;Terca;19:20:00;RJ;101;320.0;NITEROI;Nao guardar distancia de seguranca;Colisao lateral;Sem Vitimas;Plena noite
639245;07/01/2010;Quinta;11:00:00;RJ;101;307.0;SAO GONCALO;Outras;Colisao com objeto fixo;Sem Vitimas;Pleno dia
639305;07/01/2010;Quinta;11:18:00;RJ;101;332.0;RIO DE JANEIRO;Outras;Colisao traseira;Sem Vitimas;Pleno dia
639329;07/01/2010;Quinta;14:00:00;RJ;101;328.0;NITEROI;Outras;Colisao traseira;Sem Vitimas;Pleno dia
639488;07/01/2010;Quinta;19:00:00;RJ;101;327.0;RIO DE JANEIRO;Outras;Colisao traseira;Sem Vitimas;Anoitecer
639532;07/01/2010;Quinta;20:27:00;RJ;101;333.0;RIO DE JANEIRO;Outras;Colisao traseira;Sem Vitimas;Plena noite
639867;04/01/2010;Segunda;10:54:00;RJ;101;332.0;RIO DE JANEIRO;Outras;Queda de motocicleta / bicicleta / veiculo;Sem Vitimas;Pleno dia
639905;08/01/2010;Sexta;15:30:00;RJ;101;327.0;RIO DE JANEIRO;Falta de atencao;Colisao traseira;Sem Vitimas;Pleno dia
640263;09/01/2010;Sabado;10:30:00;RJ;101;317.0;SAO GONCALO;Nao guardar distancia de seguranca;Colisao traseira;Com Vitimas Feridas;Pleno dia
640274;09/01/2010;Sabado;11:30:00;RJ;101;321.0;NITEROI;Outras;Colisao lateral;Sem Vitimas;Pleno dia
640291;09/01/2010;Sabado;12:00:00;RJ;101;331.0;NITEROI;Nao guardar distancia de seguranca;Colisao traseira;Sem Vitimas;Pleno dia
