id;data_inversa;dia_semana;horario;uf;br;km;municipio;causa_acidente;tipo_acidente;classificacao_acidente;fase_dia
332189.0;2021-01-03;domingo;09:00:00;RJ;101;333.0;RIO DE JANEIRO;Demais falhas mecanicas ou eletricas;Colisao traseira;Com Vitimas Feridas;Pleno dia
335714.0;2021-01-21;quinta-feira;09:40:00;RJ;101;314.0;SAO GONCALO;Condutor deixou de manter distancia do veiculo da frente;Engavetamento;Com Vitimas Feridas;Pleno dia
335852.0;2021-01-22;sexta-feira;04:00:00;RJ;101;311.0;SAO GONCALO;Reacao tardia ou ineficiente do condutor;Colisao com objeto;Sem Vitimas;Amanhecer
338468.0;2021-02-04;quinta-feira;09:00:00;RJ;101;303.0;SAO GONCALO;Condutor deixou de manter distancia do veiculo da frente;Engavetamento;Com Vitimas Feridas;Pleno dia
339422.0;2021-02-08;segunda-feira;10:10:00;RJ;101;329.0;NITEROI;Reacao tardia ou ineficiente do condutor;Colisao traseira;Com Vitimas Feridas;Pleno dia
341219.0;2021-02-17;quarta-feira;10:00:00;RJ;101;327.0;NITEROI;Condutor deixou de manter distancia do veiculo da frente;Colisao traseira;Com Vitimas Feridas;Pleno dia
341482.0;2021-02-18;quinta-feira;17:50:00;RJ;101;334.0;RIO DE JANEIRO;Manobra de mudanca de faixa;Colisao lateral;Sem Vitimas;Anoitecer
341611.0;2021-02-19;sexta-feira;10:40:00;RJ;101;327.0;NITEROI;Condutor deixou de manter distancia do veiculo da frente;Colisao traseira;Com Vitimas Feridas;Pleno dia
342265.0;2021-02-22;segunda-feira;10:45:00;RJ;101;333.0;RIO DE JANEIRO;Problema com o freio;Engavetamento;Com Vitimas Feridas;Pleno dia
342498.0;2021-02-23;terca-feira;17:10:00;RJ;101;310.0;SAO GONCALO;Reacao tardia ou ineficiente do condutor;Saida de leito carrocavel;Sem Vitimas;Pleno dia
343411.0;2021-02-28;domingo;05:00:00;RJ;101;323.0;NITEROI;Reacao tardia ou ineficiente do condutor;Colisao com objeto;Com Vitimas Feridas;Amanhecer
345866.0;2021-03-12;sexta-feira;12:40:00;RJ;101;333.0;RIO DE JANEIRO;Problema com o freio;Colisao traseira;Com Vitimas Feridas;Pleno dia
346621.0;2021-03-12;sexta-feira;19:00:00;RJ;101;316.0;SAO GONCALO;Transitar no acostamento;Atropelamento de Pedestre;Com Vitimas Feridas;Plena Noite
348259.0;2021-03-26;sexta-feira;11:50:00;RJ;101;324.0;NITEROI;Demais falhas mecanicas ou eletricas;Incendio;Sem Vitimas;Pleno dia
349263.0;2021-03-31;quarta-feira;21:20:00;RJ;101;304.0;SAO GONCALO;Frear bruscamente;Colisao traseira;Com Vitimas Feridas;Plena Noite
350055.0;2021-04-05;segunda-feira;08:10:00;RJ;101;306.0;SAO GONCALO;Reacao tardia ou ineficiente do condutor;Queda de ocupante de veiculo;Com Vitimas Feridas;Pleno dia
351051.0;2021-04-10;sabado;14:28:00;RJ;101;331.0;RIO DE JANEIRO;Reacao tardia ou ineficiente do condutor;Colisao traseira;Com Vitimas Feridas;Pleno dia
351531.0;2021-04-13;terca-feira;05:56:00;RJ;101;320.0;NITEROI;Reacao tardia ou ineficiente do condutor;Colisao com objeto;Com Vitimas Feridas;Amanhecer
358376.0;2021-05-05;quarta-feira;15:50:00;RJ;101;300.0;SAO GONCALO;Avarias e/ou desgaste excessivo no pneu;Colisao traseira;Com Vitimas Feridas;Pleno dia
359155.0;2021-05-21;sexta-feira;21:50:00;RJ;101;316.0;SAO GONCALO;Manobra de mudanca de faixa;Colisao lateral mesmo sentido;Com Vitimas Feridas;Plena Noite
363161.0;2021-06-10;quinta-feira;04:00:00;RJ;101;321.0;NITEROI;Curva acentuada;Tombamento;Com Vitimas Feridas;Plena Noite
366937.0;2021-06-28;segunda-feira;05:20:00;RJ;101;323.0;NITEROI;Ausencia de reacao do condutor;Colisao traseira;Com Vitimas Feridas;Amanhecer
370481.0;2021-07-14;quarta-feira;00:07:00;RJ;101;302.0;SAO GONCALO;Ausencia de reacao do condutor;Tombamento;Com Vitimas Feridas;Plena Noite
370919.0;2021-07-16;sexta-feira;09:15:00;RJ;101;315.0;SAO GONCALO;Demais falhas mecanicas ou eletricas;Incendio;Sem Vitimas;Pleno dia
371532.0;2021-07-19;segunda-feira;00:20:00;RJ;101;321.0;NITEROI;Pista Escorregadia;Colisao com objeto;Com Vitimas Feridas;Plena Noite
372334.0;2021-07-23;sexta-feira;11:42:00;RJ;101;308.0;SAO GONCALO;Demais falhas mecanicas ou eletricas;Eventos atipicos;Sem Vitimas;Pleno dia
375130.0;2021-08-06;sexta-feira;00:40:00;RJ;101;324.0;NITEROI;Condutor Dormindo;Colisao com objeto;Sem Vitimas;Plena Noite
