id;data_inversa;dia_semana;horario;uf;br;km;municipio;causa_acidente;tipo_acidente;classificacao_acidente;fase_dia
1035913;2012-01-02;Segunda;06:20:00;RJ;101;313.0;SAO GONCALO;Outras;Saida de Pista;Sem Vitimas;Amanhecer
1035999;2012-01-02;Segunda;09:25:00;RJ;101;312.0;SAO GONCALO;Velocidade incompativel;Colisao frontal;Sem Vitimas;Pleno dia
1036046;2012-01-02;Segunda;10:30:00;RJ;101;318.0;NITEROI;Outras;Colisao traseira;Sem Vitimas;Pleno dia
1036216;2012-01-02;Segunda;13:30:00;RJ;101;324.3;NITEROI;Outras;Colisao lateral;Sem Vitimas;Pleno dia
1036232;2012-01-02;Segunda;14:15:00;RJ;101;317.0;SAO GONCALO;Outras;Colisao traseira;Com Vitimas Feridas;Pleno dia
1036741;2012-01-03;Terca;07:00:00;RJ;101;319.0;SAO GONCALO;Outras;Colisao traseira;Sem Vitimas;Pleno dia
1036767;2012-01-03;Terca;09:00:00;RJ;101;334.0;NITEROI;Outras;Colisao lateral;Sem Vitimas;Pleno dia
1036876;2012-01-03;Terca;12:00:00;RJ;101;323.0;NITEROI;Outras;Colisao traseira;Sem Vitimas;Pleno dia
1036887;2012-01-03;Terca;12:30:00;RJ;101;309.0;SAO GONCALO;Nao guardar distancia de seguranca;Colisao lateral;Sem Vitimas;Pleno dia
1036926;2012-01-03;Terca;13:00:00;RJ;101;315.0;SAO GONCALO;Falta de atencao;Colisao traseira;Sem Vitimas;Pleno dia
1036954;2012-01-03;Terca;12:50:00;RJ;101;333.0;RIO DE JANEIRO;Outras;Colisao traseira;Sem Vitimas;Pleno dia
1036959;2012-01-03;Terca;13:20:00;RJ;101;332.0;RIO DE JANEIRO;Falta de atencao;Colisao traseira;Com Vitimas Feridas;Pleno dia
1036995;2012-01-03;Terca;14:55:00;RJ;101;329.0;RIO DE JANEIRO;Outras;Tombamento;Sem Vitimas;Pleno dia
1037013;2012-01-03;Terca;15:20:00;RJ;101;307.0;SAO GONCALO;Outras;Colisao traseira;Sem Vitimas;Pleno dia
1037023;2012-01-03;Terca;15:30:00;RJ;101;306.0;SAO GONCALO;Falta de atencao;Colisao lateral;Sem Vitimas;Pleno dia
1037082;2012-01-03;Terca;07:00:00;RJ;101;317.0;NITEROI;Outras;Queda de motocicleta / bicicleta / veiculo;Com Vitimas Feridas;Pleno dia
1037749;2012-01-04;Quarta;18:20:00;RJ;101;320.0;NITEROI;Falta de atencao;Colisao traseira;Sem Vitimas;Pleno dia
1037900;2012-01-04;Quarta;17:30:00;RJ;101;323.0;NITEROI;Outras;Colisao traseira;Sem Vitimas;Pleno dia
1037903;2012-01-04;Quarta;18:20:00;RJ;101;323.0;NITEROI;Outras;Colisao traseira;Sem Vitimas;Pleno dia
1037919;2012-01-04;Quarta;20:50:00;RJ;101;332.0;RIO DE JANEIRO;Nao guardar distancia de seguranca;Colisao traseira;Sem Vitimas;Plena noite
1038071;2012-01-05;Quinta;08:15:00;RJ;101;319.0;NITEROI;Falta de atencao;Colisao traseira;Sem Vitimas;Pleno dia
1038163;2012-01-05;Quinta;11:10:00;RJ;101;316.0;SAO GONCALO;Outras;Colisao traseira;Sem Vitimas;Pleno dia
1038253;2012-01-05;Quinta;15:30:00;RJ;101;320.0;NITEROI;Outras;Colisao traseira;Sem Vitimas;Pleno dia
1038254;2012-01-05;Quinta;13:00:00;RJ;101;309.0;SAO GONCALO;Outras;Colisao traseira;Sem Vitimas;Pleno dia
1038323;2012-01-05;Quinta;18:05:00;RJ;101;321.0;NITEROI;Outras;Colisao traseira;Sem Vitimas;Pleno dia
1038500;2012-01-06;Sexta;04:13:00;RJ;101;309.0;SAO GONCALO;Outras;Colisao lateral;Sem Vitimas;Plena noite
1038559;2012-01-06;Sexta;12:15:00;RJ;101;321.0;NITEROI;Outras;Colisao traseira;Sem Vitimas;Pleno dia
1038569;2012-01-06;Sexta;08:22:00;RJ;101;333.0;RIO DE JANEIRO;Outras;Colisao traseira;Sem Vitimas;Pleno dia
1038578;2012-01-06;Sexta;08:30:00;RJ;101;334.0;RIO DE JANEIRO;Outras;Colisao lateral;Com Vitimas Feridas;Pleno dia
1038625;2012-01-06;Sexta;14:30:00;RJ;101;330.0;RIO DE JANEIRO;Outras;Colisao traseira;Com Vitimas Feridas;Pleno dia
1038713;2012-01-06;Sexta;18:02:00;RJ;101;322.0;NITEROI;Outras;Colisao traseira;Sem Vitimas;Anoitecer
1038731;2012-01-06;Sexta;17:50:00;RJ;101;320.5;NITEROI;Falta de atencao;Colisao lateral;Sem Vitimas;Pleno dia
1038780;2012-01-04;Quarta;07:30:00;RJ;101;322.0;RIO DE JANEIRO;Outras;Colisao traseira;Sem Vitimas;Pleno dia
1038797;2012-01-04;Quarta;15:00:00;RJ;101;318.0;NITEROI;Outras;Colisao traseira;Sem Vitimas;Plena noite
1038809;2012-01-06;Sexta;08:30:00;RJ;101;319.0;SAO GONCALO;Nao guardar distancia de seguranca;Colisao traseira;Sem Vitimas;Pleno dia
1038832;2012-01-06;Sexta;19:30:00;RJ;101;322.0;NITEROI;Outras;Colisao lateral;Sem Vitimas;Plena noite
1038985;2012-01-06;Sexta;23:40:00;RJ;101;313.0;SAO GONCALO;Outras;Colisao com objeto fixo;Sem Vitimas;Plena noite
1039094;2012-01-07;Sabado;05:30:00;RJ;101;327.0;NITEROI;Outras;Colisao traseira;Sem Vitimas;Amanhecer
1039106;2012-01-07;Sabado;15:00:00;RJ;101;326.0;NITEROI;Outras;Colisao traseira;Sem Vitimas;Pleno dia
1039130;2012-01-07;Sabado;10:40:00;RJ;101;324.0;NITEROI;Falta de atencao;Colisao traseira;Com Vitimas Feridas;Pleno dia
1039156;2012-01-03;Terca;19:00:00;RJ;101;314.0;SAO GONCALO;Outras;Colisao lateral;Sem Vitimas;Anoitecer
1039240;2012-01-07;Sabado;17:40:00;RJ;101;306.0;SAO GONCALO;Dormindo;Capotamento;Sem Vitimas;Pleno dia
1039263;2012-01-07;Sabado;17:50:00;RJ;101;306.0;SAO GONCALO;Outras;Colisao traseira;Sem Vitimas;Pleno dia
1039686;2012-01-08;Domingo;09:58:00;RJ;101;322.0;NITEROI;Outras;Colisao lateral;Sem Vitimas;Pleno dia
1039744;2012-01-08;Domingo;14:35:00;RJ;101;326.0;NITEROI;Defeito mecanico em veiculo;Colisao traseira;Com Vitimas Feridas;Pleno dia
1040061;2012-01-09;Segunda;08:15:00;RJ;101;320.0;NITEROI;Outras;Colisao lateral;Sem Vitimas;Pleno dia
1040095;2012-01-05;Quinta;18:30:00;RJ;101;322.0;NITEROI;Outras;Colisao lateral;Sem Vitimas;Anoitecer
1040209;2012-01-09;Segunda;11:30:00;RJ;101;318.0;SAO GONCALO;Outras;Colisao traseira;Sem Vitimas;Pleno dia
1040450;2012-01-10;Terca;14:30:00;RJ;101;319.0;SAO GONCALO;Outras;Colisao traseira;Sem Vitimas;Pleno dia
1040517;2012-01-10;Terca;16:00:00;RJ;101;319.0;SAO GONCALO;Outras;Colisao traseira;Sem Vitimas;Pleno dia
1040519;2012-01-10;Terca;08:20:00;RJ;101;304.0;SAO GONCALO;Dormindo;Saida de Pista;Com Vitimas Feridas;Pleno dia
1040544;2012-01-10;Terca;16:00:00;RJ;101;319.0;SAO GONCALO;Outras;Colisao traseira;Sem Vitimas;Pleno dia
1040581;2012-01-10;Terca;16:30:00;RJ;101;322.0;NITEROI;Falta de atencao;Colisao traseira;Sem Vitimas;Pleno dia
