id;data_inversa;dia_semana;horario;uf;br;km;municipio;causa_acidente;tipo_acidente;classificacao_acidente;fase_dia
743822;2026-01-05;segunda-feira;11:00:00;RJ;101;306.0;SAO GONCALO;Condutor deixou de manter distancia do veiculo da frente;Engavetamento;Com Vitimas Feridas;Pleno dia
745278;2026-01-12;segunda-feira;17:30:00;RJ;101;313.0;SAO GONCALO;Condutor deixou de manter distancia do veiculo da frente;Colisao traseira;Com Vitimas Feridas;Pleno dia
747149;2026-01-21;quarta-feira;06:00:00;RJ;101;306.0;SAO GONCALO;Condutor deixou de manter distancia do veiculo da frente;Colisao traseira;Com Vitimas Feridas;Pleno dia
747842;2026-01-24;sabado;22:22:00;RJ;101;323.0;NITEROI;Condutor deixou de manter distancia do veiculo da frente;Colisao traseira;Com Vitimas Feridas;Pleno dia
748230;2026-01-26;segunda-feira;23:08:00;RJ;101;327.0;NITEROI;Ausencia de reacao do condutor;Colisao traseira;Com Vitimas Fatais;Plena Noite
749714;2026-02-03;terca-feira;02:00:00;RJ;101;310.0;SAO GONCALO;Carga excessiva e/ou mal acondicionada;Tombamento;Com Vitimas Feridas;Amanhecer
751482;2026-02-10;terca-feira;22:25:00;RJ;101;327.0;NITEROI;Reacao tardia ou ineficiente do condutor;Colisao traseira;Com Vitimas Fatais;Plena Noite
753761;2026-02-21;sabado;14:49:00;RJ;101;326.0;RIO DE JANEIRO;Manobra de mudanca de faixa;Colisao lateral mesmo sentido;Sem Vitimas;Pleno dia
756033;2026-02-11;quarta-feira;09:30:00;RJ;101;309.0;SAO GONCALO;Entrada inopinada do pedestre;Colisao traseira;Sem Vitimas;Pleno dia
756523;2026-01-09;sexta-feira;02:40:00;RJ;101;310.0;SAO GONCALO;Suicidio (presumido);Atropelamento de Pedestre;Com Vitimas Fatais;Plena Noite
757169;2026-03-05;quinta-feira;12:12:00;RJ;101;320.0;NITEROI;Manobra de mudanca de faixa;Colisao lateral mesmo sentido;Com Vitimas Feridas;Pleno dia
757602;2026-03-11;quarta-feira;08:45:00;RJ;101;303.0;SAO GONCALO;Acessar a via sem observar a presenca dos outros veiculos;Colisao lateral mesmo sentido;Com Vitimas Feridas;Pleno dia
758717;2026-03-16;segunda-feira;09:40:00;RJ;101;331.0;RIO DE JANEIRO;Manobra de mudanca de faixa;Colisao lateral mesmo sentido;Com Vitimas Feridas;Pleno dia
758888;2026-03-17;terca-feira;04:40:00;RJ;101;325.0;NITEROI;Demais falhas na via;Colisao com objeto;Sem Vitimas;Pleno dia
758926;2026-03-12;quinta-feira;20:20:00;RJ;101;323.0;NITEROI;Reacao tardia ou ineficiente do condutor;Colisao traseira;Com Vitimas Feridas;Plena Noite
763945;2026-01-23;sexta-feira;10:20:00;RJ;101;330.0;RIO DE JANEIRO;Ausencia de reacao do condutor;Colisao lateral mesmo sentido;Sem Vitimas;Pleno dia
765124;2026-04-14;terca-feira;19:30:00;RJ;101;321.7;NITEROI;Ausencia de reacao do condutor;Colisao traseira;Com Vitimas Fatais;Plena Noite
766410;2026-04-20;segunda-feira;16:45:00;RJ;101;327.0;NITEROI;Demais falhas mecanicas ou eletricas;Engavetamento;Com Vitimas Feridas;Pleno dia
766464;2026-04-20;segunda-feira;21:48:00;RJ;101;327.0;NITEROI;Reacao tardia ou ineficiente do condutor;Colisao traseira;Com Vitimas Fatais;Plena Noite
767820;2026-04-27;segunda-feira;11:50:00;RJ;101;332.0;RIO DE JANEIRO;Reacao tardia ou ineficiente do condutor;Colisao traseira;Com Vitimas Feridas;Pleno dia
769729;2026-05-06;quarta-feira;04:30:00;RJ;101;299.7;SAO GONCALO;Ausencia de reacao do condutor;Colisao lateral mesmo sentido;Com Vitimas Feridas;Amanhecer
771498;2026-05-13;quarta-feira;17:50:00;RJ;101;319.0;NITEROI;Ausencia de reacao do condutor;Colisao traseira;Com Vitimas Fatais;Anoitecer
772687;2026-05-15;sexta-feira;14:50:00;RJ;101;316.0;SAO GONCALO;Suicidio (presumido);Atropelamento de Pedestre;Com Vitimas Fatais;Pleno dia
775947;2026-06-03;quarta-feira;04:00:00;RJ;101;309.0;SAO GONCALO;Ausencia de reacao do condutor;Atropelamento de Pedestre;Com Vitimas Fatais;Plena Noite
781263;2026-06-26;sexta-feira;09:40:00;RJ;101;322.0;NITEROI;Reacao tardia ou ineficiente do condutor;Colisao traseira;Sem Vitimas;Pleno dia
782606;2026-07-02;quinta-feira;15:00:00;RJ;101;312.0;SAO GONCALO;Mal subito do condutor;Colisao lateral mesmo sentido;Com Vitimas Feridas;Pleno dia
784262;2026-07-10;sexta-feira;06:00:00;RJ;101;303.0;SAO GONCALO;Ausencia de reacao do condutor;Colisao lateral mesmo sentido;Com Vitimas Feridas;Amanhecer
785567;2026-07-15;quarta-feira;19:00:00;RJ;101;322.0;NITEROI;Ausencia de reacao do condutor;Colisao com objeto;Com Vitimas Feridas;Anoitecer
786430;2026-07-19;domingo;13:30:00;RJ;101;303.0;SAO GONCALO;Carga excessiva e/ou mal acondicionada;Colisao com objeto;Sem Vitimas;Pleno dia
786626;2026-07-20;segunda-feira;07:40:00;RJ;101;331.0;RIO DE JANEIRO;Ausencia de reacao do condutor;Colisao traseira;Com Vitimas Feridas;Pleno dia
786993;2026-07-21;terca-feira;16:10:00;RJ;101;334.0;RIO DE JANEIRO;Demais falhas mecanicas ou eletricas;Tombamento;Com Vitimas Feridas;Pleno dia
788266;2026-07-27;segunda-feira;10:00:00;RJ;101;314.0;SAO GONCALO;Reacao tardia ou ineficiente do condutor;Colisao com objeto;Sem Vitimas;Pleno dia
744885;2026-01-10;sabado;21:35:00;RJ;101;326.0;NITEROI;Demais falhas mecanicas ou eletricas;Incendio;Sem Vitimas;Plena Noite
769117;2026-05-03;domingo;08:30:00;RJ;101;303.0;SAO GONCALO;Ausencia de reacao do condutor;Queda de ocupante de veiculo;Com Vitimas Feridas;Pleno dia
743052;2026-01-01;quinta-feira;19:30:00;RJ;101;322.0;NITEROI;Reacao tardia ou ineficiente do condutor;Colisao com objeto;Com Vitimas Feridas;Plena Noite
743210;2026-01-02;sexta-feira;13:20:00;RJ;101;329.0;RIO DE JANEIRO;Demais falhas mecanicas ou eletricas;Queda de ocupante de veiculo;Com Vitimas Feridas;Pleno dia
