id;data_inversa;dia_semana;horario;uf;br;km;municipio;causa_acidente;tipo_acidente;classificacao_acidente;fase_dia
923884;15/06/2011;Quarta;11:50:00;RJ;101;321.0;NITEROI;Outras;Colisao lateral;Sem Vitimas;Pleno dia
923908;15/06/2011;Quarta;13:30:00;RJ;101;321.5;NITEROI;Outras;Colisao traseira;Sem Vitimas;Pleno dia
924062;15/06/2011;Quarta;18:15:00;RJ;101;322.0;NITEROI;Outras;Colisao lateral;Sem Vitimas;Plena noite
924258;16/06/2011;Quinta;02:00:00;RJ;101;309.0;SAO GONCALO;Outras;Saida de Pista;Com Vitimas Feridas;Plena noite
924332;16/06/2011;Quinta;06:35:00;RJ;101;325.0;NITEROI;Outras;Colisao traseira;Com Vitimas Feridas;Pleno dia
924469;13/06/2011;Segunda;19:30:00;RJ;101;318.0;SAO GONCALO;Outras;Colisao lateral;Sem Vitimas;Pleno dia
924496;14/06/2011;Terca;01:10:00;RJ;101;317.0;SAO GONCALO;Outras;Colisao traseira;Sem Vitimas;Plena noite
924567;12/06/2011;Domingo;22:20:00;RJ;101;319.0;NITEROI;Outras;Colisao lateral;Com Vitimas Feridas;Plena noite
924584;16/06/2011;Quinta;09:30:00;RJ;101;314.0;SAO GONCALO;Outras;Colisao lateral;Com Vitimas Feridas;Pleno dia
924643;16/06/2011;Quinta;18:00:00;RJ;101;307.0;SAO GONCALO;Outras;Atropelamento de animal;Com Vitimas Feridas;Plena noite
924675;16/06/2011;Quinta;17:30:00;RJ;101;322.0;NITEROI;Outras;Colisao lateral;Sem Vitimas;Pleno dia
924802;17/06/2011;Sexta;01:00:00;RJ;101;299.0;SAO GONCALO;Falta de atencao;Saida de Pista;Sem Vitimas;Plena noite
924932;17/06/2011;Sexta;08:50:00;RJ;101;319.0;SAO GONCALO;Outras;Colisao traseira;Sem Vitimas;Pleno dia
925029;17/06/2011;Sexta;12:10:00;RJ;101;333.0;RIO DE JANEIRO;Nao guardar distancia de seguranca;Colisao traseira;Sem Vitimas;Pleno dia
925116;17/06/2011;Sexta;13:10:00;RJ;101;319.0;SAO GONCALO;Falta de atencao;Colisao traseira;Sem Vitimas;Pleno dia
925121;17/06/2011;Sexta;15:30:00;RJ;101;321.0;NITEROI;Outras;Colisao traseira;Sem Vitimas;Pleno dia
925220;17/06/2011;Sexta;18:40:00;RJ;101;322.0;NITEROI;Nao guardar distancia de seguranca;Colisao traseira;Sem Vitimas;Plena noite
925290;17/06/2011;Sexta;20:00:00;RJ;101;330.0;RIO DE JANEIRO;Outras;Colisao traseira;Sem Vitimas;Plena noite
925332;14/06/2011;Terca;02:00:00;RJ;101;314.0;SAO GONCALO;Outras;Colisao com objeto fixo;Sem Vitimas;Plena noite
925374;17/06/2011;Sexta;22:45:00;RJ;101;321.0;NITEROI;Outras;Colisao lateral;Sem Vitimas;Plena noite
925622;20/06/2011;Segunda;08:10:00;RJ;101;318.0;SAO GONCALO;Outras;Danos Eventuais;Sem Vitimas;Pleno dia
925628;20/06/2011;Segunda;09:20:00;RJ;101;320.0;NITEROI;Outras;Colisao traseira;Sem Vitimas;Pleno dia
925778;20/06/2011;Segunda;09:00:00;RJ;101;325.0;NITEROI;Outras;Colisao traseira;Sem Vitimas;Pleno dia
926096;14/06/2011;Terca;19:20:00;RJ;101;321.0;NITEROI;Falta de atencao;Colisao traseira;Sem Vitimas;Plena noite
926160;14/06/2011;Terca;19:00:00;RJ;101;323.0;NITEROI;Falta de atencao;Colisao lateral;Sem Vitimas;Plena noite
926232;21/06/2011;Terca;01:40:00;RJ;101;321.0;NITEROI;Outras;Atropelamento de animal;Sem Vitimas;Plena noite
926276;21/06/2011;Terca;05:05:00;RJ;101;310.0;SAO GONCALO;Animais na Pista;Atropelamento de animal;Sem Vitimas;Plena noite
926286;21/06/2011;Terca;05:50:00;RJ;101;309.0;SAO GONCALO;Outras;Colisao lateral;Sem Vitimas;Pleno dia
926305;21/06/2011;Terca;07:30:00;RJ;101;321.5;NITEROI;Outras;Colisao traseira;Sem Vitimas;Pleno dia
926307;21/06/2011;Terca;07:10:00;RJ;101;314.0;SAO GONCALO;Outras;Colisao traseira;Sem Vitimas;Pleno dia
926461;21/06/2011;Terca;05:15:00;RJ;101;326.0;NITEROI;Outras;Atropelamento de pessoa;Sem Vitimas;Plena noite
926515;21/06/2011;Terca;11:15:00;RJ;101;319.0;NITEROI;Falta de atencao;Colisao traseira;Sem Vitimas;Pleno dia
926610;14/06/2011;Terca;18:00:00;RJ;101;321.0;NITEROI;Falta de atencao;Colisao traseira;Sem Vitimas;Plena noite
926647;18/06/2011;Sabado;02:00:00;RJ;101;319.0;SAO GONCALO;Outras;Colisao com objeto fixo;Com Vitimas Fatais;Plena noite
926786;21/06/2011;Terca;17:35:00;RJ;101;321.0;NITEROI;Outras;Colisao lateral;Sem Vitimas;Anoitecer
926841;21/06/2011;Terca;19:50:00;RJ;101;322.0;NITEROI;Outras;Colisao lateral;Sem Vitimas;Plena noite
926966;21/06/2011;Terca;12:01:00;RJ;101;299.0;SAO GONCALO;Outras;Colisao traseira;Sem Vitimas;Pleno dia
926982;21/06/2011;Terca;19:07:00;RJ;101;322.0;NITEROI;Falta de atencao;Colisao lateral;Sem Vitimas;Plena noite
927111;18/06/2011;Sabado;07:00:00;RJ;101;317.0;SAO GONCALO;Outras;Colisao traseira;Sem Vitimas;Pleno dia
927141;18/06/2011;Sabado;10:10:00;RJ;101;312.0;SAO GONCALO;Nao guardar distancia de seguranca;Colisao traseira;Sem Vitimas;Pleno dia
927191;18/06/2011;Sabado;12:00:00;RJ;101;309.0;SAO GONCALO;Outras;Capotamento;Sem Vitimas;Pleno dia
927276;18/06/2011;Sabado;14:30:00;RJ;101;304.0;SAO GONCALO;Falta de atencao;Colisao lateral;Com Vitimas Feridas;Pleno dia
927314;21/06/2011;Terca;05:20:00;RJ;101;310.0;SAO GONCALO;Outras;Colisao traseira;Com Vitimas Feridas;Amanhecer
927630;22/06/2011;Quarta;20:00:00;RJ;101;323.0;NITEROI;Falta de atencao;Colisao lateral;Sem Vitimas;Plena noite
927634;22/06/2011;Quarta;20:41:00;RJ;101;333.0;RIO DE JANEIRO;Falta de atencao;Colisao traseira;Sem Vitimas;Plena noite
927649;22/06/2011;Quarta;20:00:00;RJ;101;321.0;NITEROI;Falta de atencao;Colisao lateral;Sem Vitimas;Plena noite
927863;23/06/2011;Quinta;06:40:00;RJ;101;322.0;NITEROI;Outras;Colisao traseira;Sem Vitimas;Pleno dia
928043;19/06/2011;Domingo;15:38:00;RJ;101;308.0;RIO DE JANEIRO;Outras;Colisao traseira;Sem Vitimas;Anoitecer
928508;21/06/2011;Terca;19:30:00;RJ;101;320.0;NITEROI;Falta de atencao;Colisao lateral;Sem Vitimas;Plena noite
928568;24/06/2011;Sexta;09:48:00;RJ;101;330.0;RIO DE JANEIRO;Outras;Colisao lateral;Sem Vitimas;Pleno dia
928638;21/06/2011;Terca;18:30:00;RJ;101;332.0;RIO DE JANEIRO;Falta de atencao;Colisao traseira;Sem Vitimas;Plena noite
928667;24/06/2011;Sexta;12:30:00;RJ;101;321.0;NITEROI;Outras;Colisao traseira;Sem Vitimas;Pleno dia
928852;24/06/2011;Sexta;21:00:00;RJ;101;323.0;NITEROI;Falta de atencao;Colisao traseira;Sem Vitimas;Plena noite
928905;24/06/2011;Sexta;19:40:00;RJ;101;303.0;SAO GONCALO;Outras;Atropelamento de pessoa;Com Vitimas Feridas;Plena noite
928991;24/06/2011;Sexta;23:30:00;RJ;101;301.0;SAO GONCALO;Falta de atencao;Colisao traseira;Sem Vitimas;Plena noite
929043;21/06/2011;Terca;01:00:00;RJ;101;334.0;RIO DE JANEIRO;Outras;Queda de motocicleta / bicicleta / veiculo;Com Vitimas Feridas;Plena noite
929197;25/06/2011;Sabado;13:00:00;RJ;101;299.0;SAO GONCALO;Falta de atencao;Colisao com objeto fixo;Sem Vitimas;Pleno dia
929314;25/06/2011;Sabado;19:10:00;RJ;101;305.0;SAO GONCALO;Animais na Pista;Atropelamento de animal;Sem Vitimas;Plena noite
929316;25/06/2011;Sabado;19:10:00;RJ;101;305.0;SAO GONCALO;Animais na Pista;Atropelamento de animal;Sem Vitimas;Plena noite
929323;25/06/2011;Sabado;19:10:00;RJ;101;305.0;SAO GONCALO;Animais na Pista;Atropelamento de animal;Sem Vitimas;Plena noite
929403;25/06/2011;Sabado;22:45:00;RJ;101;306.0;SAO GONCALO;Ingestao de alcool;Colisao lateral;Sem Vitimas;Plena noite
929455;26/06/2011;Domingo;01:20:00;RJ;101;322.0;NITEROI;Velocidade incompativel;Colisao com objeto movel;Ignorado;Plena noite
929752;26/06/2011;Domingo;13:51:00;RJ;101;322.0;NITEROI;Outras;Colisao lateral;Sem Vitimas;Pleno dia
929828;18/06/2011;Sabado;22:00:00;RJ;101;305.0;SAO GONCALO;Outras;Atropelamento de pessoa;Com Vitimas Fatais;Plena noite
